espn_id,name,year,source,league,same_as
257,Richmond Spiders,2004,espn,ncaafb,
257,Richmond Spiders,2005,espn,ncaafb,
257,Richmond Spiders,2006,espn,ncaafb,
257,Richmond Spiders,2007,espn,ncaafb,
257,Richmond Spiders,2008,espn,ncaafb,
257,Richmond Spiders,2009,espn,ncaafb,
257,Richmond Spiders,2010,espn,ncaafb,
257,Richmond Spiders,2011,espn,ncaafb,
257,Richmond Spiders,2012,espn,ncaafb,
257,Richmond Spiders,2013,espn,ncaafb,
257,Richmond Spiders,2014,espn,ncaafb,
257,Richmond Spiders,2015,espn,ncaafb,
257,Richmond Spiders,2016,espn,ncaafb,
257,Richmond Spiders,2017,espn,ncaafb,
257,Richmond Spiders,2018,espn,ncaafb,
257,Richmond Spiders,2019,espn,ncaafb,
257,Richmond Spiders,2021,espn,ncaafb,
257,Richmond Spiders,2022,espn,ncaafb,
257,Richmond Spiders,2023,espn,ncaafb,
257,Richmond Spiders,2024,espn,ncaafb,
257,Richmond Spiders,2025,espn,ncaafb,
258,Virginia Cavaliers,2001,espn,ncaafb,
258,Virginia Cavaliers,2002,espn,ncaafb,
258,Virginia Cavaliers,2003,espn,ncaafb,
258,Virginia Cavaliers,2004,espn,ncaafb,
258,Virginia Cavaliers,2005,espn,ncaafb,
258,Virginia Cavaliers,2006,espn,ncaafb,
258,Virginia Cavaliers,2007,espn,ncaafb,
258,Virginia Cavaliers,2008,espn,ncaafb,
258,Virginia Cavaliers,2009,espn,ncaafb,
258,Virginia Cavaliers,2010,espn,ncaafb,
258,Virginia Cavaliers,2011,espn,ncaafb,
258,Virginia Cavaliers,2012,espn,ncaafb,
258,Virginia Cavaliers,2013,espn,ncaafb,
258,Virginia Cavaliers,2014,espn,ncaafb,
258,Virginia Cavaliers,2015,espn,ncaafb,
258,Virginia Cavaliers,2016,espn,ncaafb,
258,Virginia Cavaliers,2017,espn,ncaafb,
258,Virginia Cavaliers,2018,espn,ncaafb,
258,Virginia Cavaliers,2019,espn,ncaafb,
258,Virginia Cavaliers,2020,espn,ncaafb,
258,Virginia Cavaliers,2021,espn,ncaafb,
258,Virginia Cavaliers,2022,espn,ncaafb,
258,Virginia Cavaliers,2023,espn,ncaafb,
258,Virginia Cavaliers,2024,espn,ncaafb,
258,Virginia Cavaliers,2025,espn,ncaafb,
259,Virginia Tech Hokies,2001,espn,ncaafb,
259,Virginia Tech Hokies,2002,espn,ncaafb,
259,Virginia Tech Hokies,2003,espn,ncaafb,
259,Virginia Tech Hokies,2004,espn,ncaafb,
259,Virginia Tech Hokies,2005,espn,ncaafb,
259,Virginia Tech Hokies,2006,espn,ncaafb,
259,Virginia Tech Hokies,2007,espn,ncaafb,
259,Virginia Tech Hokies,2008,espn,ncaafb,
259,Virginia Tech Hokies,2009,espn,ncaafb,
259,Virginia Tech Hokies,2010,espn,ncaafb,
259,Virginia Tech Hokies,2011,espn,ncaafb,
259,Virginia Tech Hokies,2012,espn,ncaafb,
259,Virginia Tech Hokies,2013,espn,ncaafb,
259,Virginia Tech Hokies,2014,espn,ncaafb,
259,Virginia Tech Hokies,2015,espn,ncaafb,
259,Virginia Tech Hokies,2016,espn,ncaafb,
259,Virginia Tech Hokies,2017,espn,ncaafb,
259,Virginia Tech Hokies,2018,espn,ncaafb,
259,Virginia Tech Hokies,2019,espn,ncaafb,
259,Virginia Tech Hokies,2020,espn,ncaafb,
259,Virginia Tech Hokies,2021,espn,ncaafb,
259,Virginia Tech Hokies,2022,espn,ncaafb,
259,Virginia Tech Hokies,2023,espn,ncaafb,
259,Virginia Tech Hokies,2024,espn,ncaafb,
259,Virginia Tech Hokies,2025,espn,ncaafb,
262,Lake Forest Foresters,2007,espn,ncaafb,
262,Lake Forest Foresters,2008,espn,ncaafb,
262,Lake Forest Foresters,2009,espn,ncaafb,
262,Lake Forest Foresters,2010,espn,ncaafb,
262,Lake Forest Foresters,2011,espn,ncaafb,
262,Lake Forest Foresters,2012,espn,ncaafb,
262,Lake Forest Foresters,2013,espn,ncaafb,
262,Lake Forest Foresters,2014,espn,ncaafb,
262,Lake Forest Foresters,2015,espn,ncaafb,
262,Lake Forest Foresters,2016,espn,ncaafb,
262,Lake Forest Foresters,2017,espn,ncaafb,
262,Lake Forest Foresters,2018,espn,ncaafb,
262,Lake Forest Foresters,2019,espn,ncaafb,
262,Lake Forest Foresters,2020,espn,ncaafb,
262,Lake Forest Foresters,2021,espn,ncaafb,
262,Lake Forest Foresters,2022,espn,ncaafb,
262,Lake Forest Foresters,2023,espn,ncaafb,
262,Lake Forest Foresters,2024,espn,ncaafb,
262,Lake Forest Foresters,2025,espn,ncaafb,
263,Loras Duhawks,2006,espn,ncaafb,
263,Loras College Duhawks,2007,espn,ncaafb,
263,Loras College Duhawks,2008,espn,ncaafb,
263,Loras College Duhawks,2009,espn,ncaafb,
263,Loras College Duhawks,2010,espn,ncaafb,
263,Loras College Duhawks,2011,espn,ncaafb,
263,Loras College Duhawks,2012,espn,ncaafb,
263,Loras College Duhawks,2013,espn,ncaafb,
263,Loras College Duhawks,2014,espn,ncaafb,
263,Loras College Duhawks,2015,espn,ncaafb,
263,Loras College Duhawks,2016,espn,ncaafb,
263,Loras College Duhawks,2017,espn,ncaafb,
263,Loras College Duhawks,2018,espn,ncaafb,
263,Loras College Duhawks,2019,espn,ncaafb,
263,Loras College Duhawks,2021,espn,ncaafb,
263,Loras College Duhawks,2022,espn,ncaafb,
263,Loras College Duhawks,2023,espn,ncaafb,
263,Loras College Duhawks,2024,espn,ncaafb,
263,Loras College Duhawks,2025,espn,ncaafb,
264,Washington Huskies,2001,espn,ncaafb,
264,Washington Huskies,2002,espn,ncaafb,
264,Washington Huskies,2003,espn,ncaafb,
264,Washington Huskies,2004,espn,ncaafb,
264,Washington Huskies,2005,espn,ncaafb,
264,Washington Huskies,2006,espn,ncaafb,
264,Washington Huskies,2007,espn,ncaafb,
264,Washington Huskies,2008,espn,ncaafb,
264,Washington Huskies,2009,espn,ncaafb,
264,Washington Huskies,2010,espn,ncaafb,
264,Washington Huskies,2011,espn,ncaafb,
264,Washington Huskies,2012,espn,ncaafb,
264,Washington Huskies,2013,espn,ncaafb,
264,Washington Huskies,2014,espn,ncaafb,
264,Washington Huskies,2015,espn,ncaafb,
264,Washington Huskies,2016,espn,ncaafb,
264,Washington Huskies,2017,espn,ncaafb,
264,Washington Huskies,2018,espn,ncaafb,
264,Washington Huskies,2019,espn,ncaafb,
264,Washington Huskies,2020,espn,ncaafb,
264,Washington Huskies,2021,espn,ncaafb,
264,Washington Huskies,2022,espn,ncaafb,
264,Washington Huskies,2023,espn,ncaafb,
264,Washington Huskies,2024,espn,ncaafb,
264,Washington Huskies,2025,espn,ncaafb,
265,Washington State Cougars,2001,espn,ncaafb,
265,Washington State Cougars,2002,espn,ncaafb,
265,Washington State Cougars,2003,espn,ncaafb,
265,Washington State Cougars,2004,espn,ncaafb,
265,Washington State Cougars,2005,espn,ncaafb,
265,Washington State Cougars,2006,espn,ncaafb,
265,Washington State Cougars,2007,espn,ncaafb,
265,Washington State Cougars,2008,espn,ncaafb,
265,Washington State Cougars,2009,espn,ncaafb,
265,Washington State Cougars,2010,espn,ncaafb,
265,Washington State Cougars,2011,espn,ncaafb,
265,Washington State Cougars,2012,espn,ncaafb,
265,Washington State Cougars,2013,espn,ncaafb,
265,Washington State Cougars,2014,espn,ncaafb,
265,Washington State Cougars,2015,espn,ncaafb,
265,Washington State Cougars,2016,espn,ncaafb,
265,Washington State Cougars,2017,espn,ncaafb,
265,Washington State Cougars,2018,espn,ncaafb,
265,Washington State Cougars,2019,espn,ncaafb,
265,Washington State Cougars,2020,espn,ncaafb,
265,Washington State Cougars,2021,espn,ncaafb,
265,Washington State Cougars,2022,espn,ncaafb,
265,Washington State Cougars,2023,espn,ncaafb,
265,Washington State Cougars,2024,espn,ncaafb,
265,Washington State Cougars,2025,espn,ncaafb,
266,Beloit College Buccaneers,2007,espn,ncaafb,
266,Beloit College Buccaneers,2008,espn,ncaafb,
266,Beloit College Buccaneers,2009,espn,ncaafb,
266,Beloit College Buccaneers,2010,espn,ncaafb,
266,Beloit College Buccaneers,2011,espn,ncaafb,
266,Beloit College Buccaneers,2012,espn,ncaafb,
266,Beloit College Buccaneers,2013,espn,ncaafb,
266,Beloit College Buccaneers,2014,espn,ncaafb,
266,Beloit College Buccaneers,2015,espn,ncaafb,
266,Beloit College Buccaneers,2016,espn,ncaafb,
266,Beloit College Buccaneers,2017,espn,ncaafb,
266,Beloit College Buccaneers,2018,espn,ncaafb,
266,Beloit College Buccaneers,2019,espn,ncaafb,
266,Beloit College Buccaneers,2020,espn,ncaafb,
266,Beloit College Buccaneers,2021,espn,ncaafb,
266,Beloit College Buccaneers,2022,espn,ncaafb,
266,Beloit College Buccaneers,2023,espn,ncaafb,
266,Beloit College Buccaneers,2024,espn,ncaafb,
266,Beloit College Buccaneers,2025,espn,ncaafb,
267,Southeastern University Fire,2007,espn,ncaafb,
267,Southeastern University Fire,2008,espn,ncaafb,
267,Southeastern University Fire,2009,espn,ncaafb,
267,Southeastern University Fire,2010,espn,ncaafb,
267,Southeastern University Fire,2011,espn,ncaafb,
267,Southeastern University Fire,2012,espn,ncaafb,
267,Southeastern University Fire,2013,espn,ncaafb,
267,Southeastern University Fire,2014,espn,ncaafb,
267,Southeastern University Fire,2015,espn,ncaafb,
267,Southeastern University Fire,2016,espn,ncaafb,
267,Southeastern University Fires,2022,espn,ncaafb,
267,Southeastern University Fires,2023,espn,ncaafb,
268,Lawrence Vikings,2007,espn,ncaafb,
268,Lawrence Vikings,2008,espn,ncaafb,
268,Lawrence Vikings,2009,espn,ncaafb,
268,Lawrence Vikings,2010,espn,ncaafb,
268,Lawrence Vikings,2011,espn,ncaafb,
268,Lawrence Vikings,2012,espn,ncaafb,
268,Lawrence Vikings,2013,espn,ncaafb,
268,Lawrence Vikings,2014,espn,ncaafb,
268,Lawrence Vikings,2015,espn,ncaafb,
268,Lawrence Vikings,2016,espn,ncaafb,
268,Lawrence Vikings,2017,espn,ncaafb,
268,Lawrence Vikings,2018,espn,ncaafb,
268,Lawrence Vikings,2019,espn,ncaafb,
268,Lawrence Vikings,2020,espn,ncaafb,
268,Lawrence Vikings,2021,espn,ncaafb,
268,Lawrence Vikings,2022,espn,ncaafb,
268,Lawrence University Vikings,2023,espn,ncaafb,
268,Lawrence University Vikings,2024,espn,ncaafb,
268,Lawrence University Vikings,2025,espn,ncaafb,
271,UW-Oshkosh Titans,2007,espn,ncaafb,
271,UW-Oshkosh Titans,2008,espn,ncaafb,
271,UW-Oshkosh Titans,2009,espn,ncaafb,
271,UW-Oshkosh Titans,2010,espn,ncaafb,
271,UW-Oshkosh Titans,2011,espn,ncaafb,
271,UW-Oshkosh Titans,2012,espn,ncaafb,
271,UW-Oshkosh Titans,2013,espn,ncaafb,
271,UW-Oshkosh Titans,2014,espn,ncaafb,
271,UW-Oshkosh Titans,2015,espn,ncaafb,
271,UW-Oshkosh Titans,2016,espn,ncaafb,
271,UW-Oshkosh Titans,2017,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2018,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2019,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2021,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2022,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2023,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2024,espn,ncaafb,
271,Wisconsin-Oshkosh Titans,2025,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2003,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2004,espn,ncaafb,
272,Wisconsin Platteville Pioneers,2005,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2006,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2007,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2008,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2009,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2010,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2011,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2012,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2013,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2014,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2015,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2016,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2017,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2018,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2019,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2021,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2022,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2023,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2024,espn,ncaafb,
272,Wisconsin-Platteville Pioneers,2025,espn,ncaafb,
273,MacMurray College Highlanders,2007,espn,ncaafb,
273,MacMurray College Highlanders,2008,espn,ncaafb,
273,MacMurray College Highlanders,2009,espn,ncaafb,
273,MacMurray College Highlanders,2010,espn,ncaafb,
273,MacMurray College Highlanders,2011,espn,ncaafb,
273,MacMurray College Highlanders,2012,espn,ncaafb,
273,MacMurray College Highlanders,2013,espn,ncaafb,
273,MacMurray College Highlanders,2014,espn,ncaafb,
273,MacMurray College Highlanders,2015,espn,ncaafb,
273,MacMurray College Highlanders,2016,espn,ncaafb,
273,MacMurray College Highlanders,2017,espn,ncaafb,
273,MacMurray College Highlanders,2018,espn,ncaafb,
273,MacMurray College Highlanders,2019,espn,ncaafb,
274,Maine Maritime Mariners,2007,espn,ncaafb,
274,Maine Maritime Mariners,2008,espn,ncaafb,
274,Maine Maritime Mariners,2009,espn,ncaafb,
274,Maine Maritime Mariners,2010,espn,ncaafb,
274,Maine Maritime Mariners,2011,espn,ncaafb,
274,Maine Maritime Mariners,2012,espn,ncaafb,
274,Maine Maritime Mariners,2013,espn,ncaafb,
274,Maine Maritime Mariners,2014,espn,ncaafb,
274,Maine Maritime Mariners,2015,espn,ncaafb,
274,Maine Maritime Mariners,2016,espn,ncaafb,
274,Maine Maritime Mariners,2017,espn,ncaafb,
274,Maine Maritime Mariners,2018,espn,ncaafb,
274,Maine Maritime Mariners,2019,espn,ncaafb,
274,Maine Maritime Mariners,2020,espn,ncaafb,
274,Maine Maritime Mariners,2024,espn,ncaafb,
274,Maine Maritime Mariners,2025,espn,ncaafb,
275,Wisconsin Badgers,2001,espn,ncaafb,
275,Wisconsin Badgers,2002,espn,ncaafb,
275,Wisconsin Badgers,2003,espn,ncaafb,
275,Wisconsin Badgers,2004,espn,ncaafb,
275,Wisconsin Badgers,2005,espn,ncaafb,
275,Wisconsin Badgers,2006,espn,ncaafb,
275,Wisconsin Badgers,2007,espn,ncaafb,
275,Wisconsin Badgers,2008,espn,ncaafb,
275,Wisconsin Badgers,2009,espn,ncaafb,
275,Wisconsin Badgers,2010,espn,ncaafb,
275,Wisconsin Badgers,2011,espn,ncaafb,
275,Wisconsin Badgers,2012,espn,ncaafb,
275,Wisconsin Badgers,2013,espn,ncaafb,
275,Wisconsin Badgers,2014,espn,ncaafb,
275,Wisconsin Badgers,2015,espn,ncaafb,
275,Wisconsin Badgers,2016,espn,ncaafb,
275,Wisconsin Badgers,2017,espn,ncaafb,
275,Wisconsin Badgers,2018,espn,ncaafb,
275,Wisconsin Badgers,2019,espn,ncaafb,
275,Wisconsin Badgers,2020,espn,ncaafb,
275,Wisconsin Badgers,2021,espn,ncaafb,
275,Wisconsin Badgers,2022,espn,ncaafb,
275,Wisconsin Badgers,2023,espn,ncaafb,
275,Wisconsin Badgers,2024,espn,ncaafb,
275,Wisconsin Badgers,2025,espn,ncaafb,
276,Marshall Thundering Herd,2001,espn,ncaafb,
276,Marshall Thundering Herd,2002,espn,ncaafb,
276,Marshall Thundering Herd,2003,espn,ncaafb,
276,Marshall Thundering Herd,2004,espn,ncaafb,
276,Marshall Thundering Herd,2005,espn,ncaafb,
276,Marshall Thundering Herd,2006,espn,ncaafb,
276,Marshall Thundering Herd,2007,espn,ncaafb,
276,Marshall Thundering Herd,2008,espn,ncaafb,
276,Marshall Thundering Herd,2009,espn,ncaafb,
276,Marshall Thundering Herd,2010,espn,ncaafb,
276,Marshall Thundering Herd,2011,espn,ncaafb,
276,Marshall Thundering Herd,2012,espn,ncaafb,
276,Marshall Thundering Herd,2013,espn,ncaafb,
276,Marshall Thundering Herd,2014,espn,ncaafb,
276,Marshall Thundering Herd,2015,espn,ncaafb,
276,Marshall Thundering Herd,2016,espn,ncaafb,
276,Marshall Thundering Herd,2017,espn,ncaafb,
276,Marshall Thundering Herd,2018,espn,ncaafb,
276,Marshall Thundering Herd,2019,espn,ncaafb,
276,Marshall Thundering Herd,2020,espn,ncaafb,
276,Marshall Thundering Herd,2021,espn,ncaafb,
276,Marshall Thundering Herd,2022,espn,ncaafb,
276,Marshall Thundering Herd,2023,espn,ncaafb,
276,Marshall Thundering Herd,2024,espn,ncaafb,
276,Marshall Thundering Herd,2025,espn,ncaafb,
277,West Virginia Mountaineers,2001,espn,ncaafb,
277,West Virginia Mountaineers,2002,espn,ncaafb,
277,West Virginia Mountaineers,2003,espn,ncaafb,
277,West Virginia Mountaineers,2004,espn,ncaafb,
277,West Virginia Mountaineers,2005,espn,ncaafb,
277,West Virginia Mountaineers,2006,espn,ncaafb,
277,West Virginia Mountaineers,2007,espn,ncaafb,
277,West Virginia Mountaineers,2008,espn,ncaafb,
277,West Virginia Mountaineers,2009,espn,ncaafb,
277,West Virginia Mountaineers,2010,espn,ncaafb,
277,West Virginia Mountaineers,2011,espn,ncaafb,
277,West Virginia Mountaineers,2012,espn,ncaafb,
277,West Virginia Mountaineers,2013,espn,ncaafb,
277,West Virginia Mountaineers,2014,espn,ncaafb,
277,West Virginia Mountaineers,2015,espn,ncaafb,
277,West Virginia Mountaineers,2016,espn,ncaafb,
277,West Virginia Mountaineers,2017,espn,ncaafb,
277,West Virginia Mountaineers,2018,espn,ncaafb,
277,West Virginia Mountaineers,2019,espn,ncaafb,
277,West Virginia Mountaineers,2020,espn,ncaafb,
277,West Virginia Mountaineers,2021,espn,ncaafb,
277,West Virginia Mountaineers,2022,espn,ncaafb,
277,West Virginia Mountaineers,2023,espn,ncaafb,
277,West Virginia Mountaineers,2024,espn,ncaafb,
277,West Virginia Mountaineers,2025,espn,ncaafb,
278,Fresno State Bulldogs,2001,espn,ncaafb,
278,Fresno State Bulldogs,2002,espn,ncaafb,
278,Fresno State Bulldogs,2003,espn,ncaafb,
278,Fresno State Bulldogs,2004,espn,ncaafb,
278,Fresno State Bulldogs,2005,espn,ncaafb,
278,Fresno State Bulldogs,2006,espn,ncaafb,
278,Fresno State Bulldogs,2007,espn,ncaafb,
278,Fresno State Bulldogs,2008,espn,ncaafb,
278,Fresno State Bulldogs,2009,espn,ncaafb,
278,Fresno State Bulldogs,2010,espn,ncaafb,
278,Fresno State Bulldogs,2011,espn,ncaafb,
278,Fresno State Bulldogs,2012,espn,ncaafb,
278,Fresno State Bulldogs,2013,espn,ncaafb,
278,Fresno State Bulldogs,2014,espn,ncaafb,
278,Fresno State Bulldogs,2015,espn,ncaafb,
278,Fresno State Bulldogs,2016,espn,ncaafb,
278,Fresno State Bulldogs,2017,espn,ncaafb,
278,Fresno State Bulldogs,2018,espn,ncaafb,
278,Fresno State Bulldogs,2019,espn,ncaafb,
278,Fresno State Bulldogs,2020,espn,ncaafb,
278,Fresno State Bulldogs,2021,espn,ncaafb,
278,Fresno State Bulldogs,2022,espn,ncaafb,
278,Fresno State Bulldogs,2023,espn,ncaafb,
278,Fresno State Bulldogs,2024,espn,ncaafb,
278,Fresno State Bulldogs,2025,espn,ncaafb,
282,Indiana State Sycamores,2001,espn,ncaafb,
282,Indiana State Sycamores,2002,espn,ncaafb,
282,Indiana State Sycamores,2003,espn,ncaafb,
282,Indiana State Sycamores,2004,espn,ncaafb,
282,Indiana State Sycamores,2005,espn,ncaafb,
282,Indiana State Sycamores,2006,espn,ncaafb,
282,Indiana State Sycamores,2007,espn,ncaafb,
282,Indiana State Sycamores,2008,espn,ncaafb,
282,Indiana State Sycamores,2009,espn,ncaafb,
282,Indiana State Sycamores,2010,espn,ncaafb,
282,Indiana State Sycamores,2011,espn,ncaafb,
282,Indiana State Sycamores,2012,espn,ncaafb,
282,Indiana State Sycamores,2013,espn,ncaafb,
282,Indiana State Sycamores,2014,espn,ncaafb,
282,Indiana State Sycamores,2015,espn,ncaafb,
282,Indiana State Sycamores,2016,espn,ncaafb,
282,Indiana State Sycamores,2017,espn,ncaafb,
282,Indiana State Sycamores,2018,espn,ncaafb,
282,Indiana State Sycamores,2019,espn,ncaafb,
282,Indiana State Sycamores,2021,espn,ncaafb,
282,Indiana State Sycamores,2022,espn,ncaafb,
282,Indiana State Sycamores,2023,espn,ncaafb,
282,Indiana State Sycamores,2024,espn,ncaafb,
282,Indiana State Sycamores,2025,espn,ncaafb,
284,Stonehill Chieftains,2003,espn,ncaafb,
284,Stonehill Skyhawks,2005,espn,ncaafb,
284,Stonehill Chieftains,2006,espn,ncaafb,
284,Stonehill Chieftains,2007,espn,ncaafb,
284,Stonehill Chieftains,2008,espn,ncaafb,
284,Stonehill Chieftains,2009,espn,ncaafb,
284,Stonehill Chieftains,2010,espn,ncaafb,
284,Stonehill Chieftains,2011,espn,ncaafb,
284,Stonehill Chieftains,2012,espn,ncaafb,
284,Stonehill Chieftains,2013,espn,ncaafb,
284,Stonehill Chieftains,2014,espn,ncaafb,
284,Stonehill Chieftains,2015,espn,ncaafb,
284,Stonehill Chieftains,2016,espn,ncaafb,
284,Stonehill Chieftains,2017,espn,ncaafb,
284,Stonehill Skyhawks,2018,espn,ncaafb,
284,Stonehill College Skyhawks,2019,espn,ncaafb,
284,Stonehill College Skyhawks,2020,espn,ncaafb,
284,Stonehill College Skyhawks,2021,espn,ncaafb,
284,Stonehill Skyhawks,2022,espn,ncaafb,
284,Stonehill Skyhawks,2023,espn,ncaafb,
284,Stonehill Skyhawks,2024,espn,ncaafb,
284,Stonehill Skyhawks,2025,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2007,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2008,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2009,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2010,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2011,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2012,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2013,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2014,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2015,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2016,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2017,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2018,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2019,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2021,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2022,espn,ncaafb,
286,NC Wesleyan Battling Bishops,2023,espn,ncaafb,
286,North Carolina Wesleyan Battling Bishops,2024,espn,ncaafb,
286,North Carolina Wesleyan Battling Bishops,2025,espn,ncaafb,
290,Georgia Southern Eagles,2001,espn,ncaafb,
290,Georgia Southern Eagles,2002,espn,ncaafb,
290,Georgia Southern Eagles,2003,espn,ncaafb,
290,Georgia Southern Eagles,2004,espn,ncaafb,
290,Georgia Southern Eagles,2005,espn,ncaafb,
290,Georgia Southern Eagles,2006,espn,ncaafb,
290,Georgia Southern Eagles,2007,espn,ncaafb,
290,Georgia Southern Eagles,2008,espn,ncaafb,
290,Georgia Southern Eagles,2009,espn,ncaafb,
290,Georgia Southern Eagles,2010,espn,ncaafb,
290,Georgia Southern Eagles,2011,espn,ncaafb,
290,Georgia Southern Eagles,2012,espn,ncaafb,
290,Georgia Southern Eagles,2013,espn,ncaafb,
290,Georgia Southern Eagles,2014,espn,ncaafb,
290,Georgia Southern Eagles,2015,espn,ncaafb,
290,Georgia Southern Eagles,2016,espn,ncaafb,
290,Georgia Southern Eagles,2017,espn,ncaafb,
290,Georgia Southern Eagles,2018,espn,ncaafb,
290,Georgia Southern Eagles,2019,espn,ncaafb,
290,Georgia Southern Eagles,2020,espn,ncaafb,
290,Georgia Southern Eagles,2021,espn,ncaafb,
290,Georgia Southern Eagles,2022,espn,ncaafb,
290,Georgia Southern Eagles,2023,espn,ncaafb,
290,Georgia Southern Eagles,2024,espn,ncaafb,
290,Georgia Southern Eagles,2025,espn,ncaafb,
291,Methodist Monarchs,2007,espn,ncaafb,
291,Methodist Monarchs,2008,espn,ncaafb,
291,Methodist Monarchs,2009,espn,ncaafb,
291,Methodist Monarchs,2010,espn,ncaafb,
291,Methodist Monarchs,2011,espn,ncaafb,
291,Methodist Monarchs,2012,espn,ncaafb,
291,Methodist Monarchs,2013,espn,ncaafb,
291,Methodist Monarchs,2014,espn,ncaafb,
291,Methodist Monarchs,2015,espn,ncaafb,
291,Methodist Monarchs,2016,espn,ncaafb,
291,Methodist Monarchs,2017,espn,ncaafb,
291,Methodist Monarchs,2018,espn,ncaafb,
291,Methodist Monarchs,2019,espn,ncaafb,
291,Methodist Monarchs,2021,espn,ncaafb,
291,Methodist Monarchs,2022,espn,ncaafb,
291,Methodist Monarchs,2023,espn,ncaafb,
291,Methodist Monarchs,2024,espn,ncaafb,
291,Methodist Monarchs,2025,espn,ncaafb,
292,UT Rio Grande Valley Vaqueros,2025,espn,ncaafb,
293,Castleton State College Spartans,2009,espn,ncaafb,
293,Castleton State College Spartans,2010,espn,ncaafb,
293,Castleton State College Spartans,2011,espn,ncaafb,
293,Castleton State College Spartans,2012,espn,ncaafb,
293,Castleton State College Spartans,2013,espn,ncaafb,
293,Castleton State College Spartans,2014,espn,ncaafb,
293,Castleton State College Spartans,2015,espn,ncaafb,
293,Castleton State College Spartans,2016,espn,ncaafb,
293,Castleton State College Spartans,2017,espn,ncaafb,
293,Castleton State College Spartans,2018,espn,ncaafb,
293,Castleton State College Spartans,2019,espn,ncaafb,
293,Castleton Spartans,2020,espn,ncaafb,
293,Castleton Spartans,2021,espn,ncaafb,
293,Castleton Spartans,2022,espn,ncaafb,
293,Castleton Spartans,2023,espn,ncaafb,
293,Castleton Spartans,2024,espn,ncaafb,
293,Castleton Spartans,2025,espn,ncaafb,
294,Jacksonville Dolphins,2001,espn,ncaafb,
294,Jacksonville Dolphins,2002,espn,ncaafb,
294,Jacksonville Dolphins,2003,espn,ncaafb,
294,Jacksonville Dolphins,2004,espn,ncaafb,
294,Jacksonville Dolphins,2005,espn,ncaafb,
294,Jacksonville Dolphins,2006,espn,ncaafb,
294,Jacksonville Dolphins,2007,espn,ncaafb,
294,Jacksonville Dolphins,2008,espn,ncaafb,
294,Jacksonville Dolphins,2009,espn,ncaafb,
294,Jacksonville Dolphins,2010,espn,ncaafb,
294,Jacksonville Dolphins,2011,espn,ncaafb,
294,Jacksonville Dolphins,2012,espn,ncaafb,
294,Jacksonville Dolphins,2013,espn,ncaafb,
294,Jacksonville Dolphins,2014,espn,ncaafb,
294,Jacksonville Dolphins,2015,espn,ncaafb,
294,Jacksonville Dolphins,2016,espn,ncaafb,
294,Jacksonville Dolphins,2017,espn,ncaafb,
294,Jacksonville Dolphins,2018,espn,ncaafb,
294,Jacksonville Dolphins,2019,espn,ncaafb,
295,Old Dominion Monarchs,2009,espn,ncaafb,
295,Old Dominion Monarchs,2010,espn,ncaafb,
295,Old Dominion Monarchs,2011,espn,ncaafb,
295,Old Dominion Monarchs,2012,espn,ncaafb,
295,Old Dominion Monarchs,2013,espn,ncaafb,
