espn_id,year,league,division,conference
2934,2017,ncaawbb,NCAA Division I,United Athletic Conference
3084,2017,ncaawbb,NCAA Division I,United Athletic Conference
252,2017,ncaawbb,NCAA Division I,West Coast Conference
279,2017,ncaawbb,NCAA Division I,West Coast Conference
301,2017,ncaawbb,NCAA Division I,West Coast Conference
2250,2017,ncaawbb,NCAA Division I,West Coast Conference
2351,2017,ncaawbb,NCAA Division I,West Coast Conference
2492,2017,ncaawbb,NCAA Division I,West Coast Conference
2501,2017,ncaawbb,NCAA Division I,West Coast Conference
2539,2017,ncaawbb,NCAA Division I,West Coast Conference
2541,2017,ncaawbb,NCAA Division I,West Coast Conference
2608,2017,ncaawbb,NCAA Division I,West Coast Conference
42,2018,ncaawbb,NCAA Division I,America East Conference
160,2018,ncaawbb,NCAA Division I,America East Conference
261,2018,ncaawbb,NCAA Division I,America East Conference
311,2018,ncaawbb,NCAA Division I,America East Conference
399,2018,ncaawbb,NCAA Division I,America East Conference
2066,2018,ncaawbb,NCAA Division I,America East Conference
2349,2018,ncaawbb,NCAA Division I,America East Conference
2378,2018,ncaawbb,NCAA Division I,America East Conference
2619,2018,ncaawbb,NCAA Division I,America East Conference
41,2018,ncaawbb,NCAA Division I,American Conference
58,2018,ncaawbb,NCAA Division I,American Conference
151,2018,ncaawbb,NCAA Division I,American Conference
202,2018,ncaawbb,NCAA Division I,American Conference
218,2018,ncaawbb,NCAA Division I,American Conference
235,2018,ncaawbb,NCAA Division I,American Conference
248,2018,ncaawbb,NCAA Division I,American Conference
2116,2018,ncaawbb,NCAA Division I,American Conference
2132,2018,ncaawbb,NCAA Division I,American Conference
2567,2018,ncaawbb,NCAA Division I,American Conference
2655,2018,ncaawbb,NCAA Division I,American Conference
2724,2018,ncaawbb,NCAA Division I,American Conference
45,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
113,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
139,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
179,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
227,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
257,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2166,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2168,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2184,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2230,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2244,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2325,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2603,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
2670,2018,ncaawbb,NCAA Division I,Atlantic 10 Conference
52,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
59,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
87,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
97,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
103,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
150,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
152,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
153,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
154,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
183,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
221,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
228,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
258,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
259,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
2390,2018,ncaawbb,NCAA Division I,Atlantic Coast Conference
56,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
288,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
294,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
338,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
526,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
2454,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
2885,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
2908,2018,ncaawbb,NCAA Division I,Atlantic Sun Conference
66,2018,ncaawbb,NCAA Division I,Big 12 Conference
197,2018,ncaawbb,NCAA Division I,Big 12 Conference
201,2018,ncaawbb,NCAA Division I,Big 12 Conference
239,2018,ncaawbb,NCAA Division I,Big 12 Conference
251,2018,ncaawbb,NCAA Division I,Big 12 Conference
277,2018,ncaawbb,NCAA Division I,Big 12 Conference
2305,2018,ncaawbb,NCAA Division I,Big 12 Conference
2306,2018,ncaawbb,NCAA Division I,Big 12 Conference
2628,2018,ncaawbb,NCAA Division I,Big 12 Conference
2641,2018,ncaawbb,NCAA Division I,Big 12 Conference
46,2018,ncaawbb,NCAA Division I,Big East Conference
156,2018,ncaawbb,NCAA Division I,Big East Conference
222,2018,ncaawbb,NCAA Division I,Big East Conference
269,2018,ncaawbb,NCAA Division I,Big East Conference
305,2018,ncaawbb,NCAA Division I,Big East Conference
2086,2018,ncaawbb,NCAA Division I,Big East Conference
2507,2018,ncaawbb,NCAA Division I,Big East Conference
2550,2018,ncaawbb,NCAA Division I,Big East Conference
2599,2018,ncaawbb,NCAA Division I,Big East Conference
2752,2018,ncaawbb,NCAA Division I,Big East Conference
16,2018,ncaawbb,NCAA Division I,Big Sky Conference
70,2018,ncaawbb,NCAA Division I,Big Sky Conference
147,2018,ncaawbb,NCAA Division I,Big Sky Conference
149,2018,ncaawbb,NCAA Division I,Big Sky Conference
155,2018,ncaawbb,NCAA Division I,Big Sky Conference
253,2018,ncaawbb,NCAA Division I,Big Sky Conference
304,2018,ncaawbb,NCAA Division I,Big Sky Conference
331,2018,ncaawbb,NCAA Division I,Big Sky Conference
2458,2018,ncaawbb,NCAA Division I,Big Sky Conference
2464,2018,ncaawbb,NCAA Division I,Big Sky Conference
2502,2018,ncaawbb,NCAA Division I,Big Sky Conference
2692,2018,ncaawbb,NCAA Division I,Big Sky Conference
2097,2018,ncaawbb,NCAA Division I,Big South Conference
2127,2018,ncaawbb,NCAA Division I,Big South Conference
2241,2018,ncaawbb,NCAA Division I,Big South Conference
2272,2018,ncaawbb,NCAA Division I,Big South Conference
2335,2018,ncaawbb,NCAA Division I,Big South Conference
2344,2018,ncaawbb,NCAA Division I,Big South Conference
2427,2018,ncaawbb,NCAA Division I,Big South Conference
2506,2018,ncaawbb,NCAA Division I,Big South Conference
2515,2018,ncaawbb,NCAA Division I,Big South Conference
2737,2018,ncaawbb,NCAA Division I,Big South Conference
77,2018,ncaawbb,NCAA Division I,Big Ten Conference
84,2018,ncaawbb,NCAA Division I,Big Ten Conference
120,2018,ncaawbb,NCAA Division I,Big Ten Conference
127,2018,ncaawbb,NCAA Division I,Big Ten Conference
130,2018,ncaawbb,NCAA Division I,Big Ten Conference
135,2018,ncaawbb,NCAA Division I,Big Ten Conference
158,2018,ncaawbb,NCAA Division I,Big Ten Conference
164,2018,ncaawbb,NCAA Division I,Big Ten Conference
194,2018,ncaawbb,NCAA Division I,Big Ten Conference
213,2018,ncaawbb,NCAA Division I,Big Ten Conference
275,2018,ncaawbb,NCAA Division I,Big Ten Conference
356,2018,ncaawbb,NCAA Division I,Big Ten Conference
2294,2018,ncaawbb,NCAA Division I,Big Ten Conference
2509,2018,ncaawbb,NCAA Division I,Big Ten Conference
13,2018,ncaawbb,NCAA Division I,Big West Conference
27,2018,ncaawbb,NCAA Division I,Big West Conference
62,2018,ncaawbb,NCAA Division I,Big West Conference
299,2018,ncaawbb,NCAA Division I,Big West Conference
300,2018,ncaawbb,NCAA Division I,Big West Conference
302,2018,ncaawbb,NCAA Division I,Big West Conference
2239,2018,ncaawbb,NCAA Division I,Big West Conference
2463,2018,ncaawbb,NCAA Division I,Big West Conference
2540,2018,ncaawbb,NCAA Division I,Big West Conference
48,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
111,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
119,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
232,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
256,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
350,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
2182,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
2210,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
2275,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
2729,2018,ncaawbb,NCAA Division I,Coastal Athletic Association
5,2018,ncaawbb,NCAA Division I,Conference USA
98,2018,ncaawbb,NCAA Division I,Conference USA
242,2018,ncaawbb,NCAA Division I,Conference USA
249,2018,ncaawbb,NCAA Division I,Conference USA
276,2018,ncaawbb,NCAA Division I,Conference USA
295,2018,ncaawbb,NCAA Division I,Conference USA
2226,2018,ncaawbb,NCAA Division I,Conference USA
2229,2018,ncaawbb,NCAA Division I,Conference USA
2348,2018,ncaawbb,NCAA Division I,Conference USA
2393,2018,ncaawbb,NCAA Division I,Conference USA
2429,2018,ncaawbb,NCAA Division I,Conference USA
2572,2018,ncaawbb,NCAA Division I,Conference USA
2636,2018,ncaawbb,NCAA Division I,Conference USA
2638,2018,ncaawbb,NCAA Division I,Conference USA
82,2018,ncaawbb,NCAA Division I,Horizon League
85,2018,ncaawbb,NCAA Division I,Horizon League
94,2018,ncaawbb,NCAA Division I,Horizon League
270,2018,ncaawbb,NCAA Division I,Horizon League
325,2018,ncaawbb,NCAA Division I,Horizon League
2174,2018,ncaawbb,NCAA Division I,Horizon League
2473,2018,ncaawbb,NCAA Division I,Horizon League
2739,2018,ncaawbb,NCAA Division I,Horizon League
2750,2018,ncaawbb,NCAA Division I,Horizon League
2754,2018,ncaawbb,NCAA Division I,Horizon League
43,2018,ncaawbb,NCAA Division I,Ivy League
108,2018,ncaawbb,NCAA Division I,Ivy League
159,2018,ncaawbb,NCAA Division I,Ivy League
163,2018,ncaawbb,NCAA Division I,Ivy League
171,2018,ncaawbb,NCAA Division I,Ivy League
172,2018,ncaawbb,NCAA Division I,Ivy League
219,2018,ncaawbb,NCAA Division I,Ivy League
225,2018,ncaawbb,NCAA Division I,Ivy League
314,2018,ncaawbb,NCAA Division I,Metro Conference
315,2018,ncaawbb,NCAA Division I,Metro Conference
2099,2018,ncaawbb,NCAA Division I,Metro Conference
2217,2018,ncaawbb,NCAA Division I,Metro Conference
2363,2018,ncaawbb,NCAA Division I,Metro Conference
2368,2018,ncaawbb,NCAA Division I,Metro Conference
2405,2018,ncaawbb,NCAA Division I,Metro Conference
2514,2018,ncaawbb,NCAA Division I,Metro Conference
2520,2018,ncaawbb,NCAA Division I,Metro Conference
2561,2018,ncaawbb,NCAA Division I,Metro Conference
2612,2018,ncaawbb,NCAA Division I,Metro Conference
189,2018,ncaawbb,NCAA Division I,Mid-American Conference
193,2018,ncaawbb,NCAA Division I,Mid-American Conference
195,2018,ncaawbb,NCAA Division I,Mid-American Conference
2006,2018,ncaawbb,NCAA Division I,Mid-American Conference
2050,2018,ncaawbb,NCAA Division I,Mid-American Conference
2084,2018,ncaawbb,NCAA Division I,Mid-American Conference
2117,2018,ncaawbb,NCAA Division I,Mid-American Conference
2199,2018,ncaawbb,NCAA Division I,Mid-American Conference
2309,2018,ncaawbb,NCAA Division I,Mid-American Conference
2459,2018,ncaawbb,NCAA Division I,Mid-American Conference
2649,2018,ncaawbb,NCAA Division I,Mid-American Conference
2711,2018,ncaawbb,NCAA Division I,Mid-American Conference
47,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
50,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2065,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2154,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2169,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2261,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2379,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2415,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2428,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2448,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2450,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2542,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2569,2018,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
71,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
79,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
282,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
339,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2181,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2287,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2350,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2460,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2623,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
2674,2018,ncaawbb,NCAA Division I,Missouri Valley Conference
21,2018,ncaawbb,NCAA Division I,Mountain West Conference
23,2018,ncaawbb,NCAA Division I,Mountain West Conference
36,2018,ncaawbb,NCAA Division I,Mountain West Conference
68,2018,ncaawbb,NCAA Division I,Mountain West Conference
167,2018,ncaawbb,NCAA Division I,Mountain West Conference
278,2018,ncaawbb,NCAA Division I,Mountain West Conference
328,2018,ncaawbb,NCAA Division I,Mountain West Conference
2005,2018,ncaawbb,NCAA Division I,Mountain West Conference
2439,2018,ncaawbb,NCAA Division I,Mountain West Conference
2440,2018,ncaawbb,NCAA Division I,Mountain West Conference
2751,2018,ncaawbb,NCAA Division I,Mountain West Conference
116,2018,ncaawbb,NCAA Division I,Northeast Conference
161,2018,ncaawbb,NCAA Division I,Northeast Conference
2115,2018,ncaawbb,NCAA Division I,Northeast Conference
2341,2018,ncaawbb,NCAA Division I,Northeast Conference
2523,2018,ncaawbb,NCAA Division I,Northeast Conference
2529,2018,ncaawbb,NCAA Division I,Northeast Conference
2597,2018,ncaawbb,NCAA Division I,Northeast Conference
2598,2018,ncaawbb,NCAA Division I,Northeast Conference
2681,2018,ncaawbb,NCAA Division I,Northeast Conference
2803,2018,ncaawbb,NCAA Division I,Northeast Conference
55,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
93,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2046,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2057,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2197,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2198,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2413,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2546,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2565,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2630,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2634,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
2635,2018,ncaawbb,NCAA Division I,Ohio Valley Conference
9,2018,ncaawbb,NCAA Division I,Pac-12 Conference
12,2018,ncaawbb,NCAA Division I,Pac-12 Conference
24,2018,ncaawbb,NCAA Division I,Pac-12 Conference
25,2018,ncaawbb,NCAA Division I,Pac-12 Conference
26,2018,ncaawbb,NCAA Division I,Pac-12 Conference
30,2018,ncaawbb,NCAA Division I,Pac-12 Conference
38,2018,ncaawbb,NCAA Division I,Pac-12 Conference
204,2018,ncaawbb,NCAA Division I,Pac-12 Conference
254,2018,ncaawbb,NCAA Division I,Pac-12 Conference
264,2018,ncaawbb,NCAA Division I,Pac-12 Conference
265,2018,ncaawbb,NCAA Division I,Pac-12 Conference
2483,2018,ncaawbb,NCAA Division I,Pac-12 Conference
44,2018,ncaawbb,NCAA Division I,Patriot League
104,2018,ncaawbb,NCAA Division I,Patriot League
107,2018,ncaawbb,NCAA Division I,Patriot League
322,2018,ncaawbb,NCAA Division I,Patriot League
349,2018,ncaawbb,NCAA Division I,Patriot League
2083,2018,ncaawbb,NCAA Division I,Patriot League
2142,2018,ncaawbb,NCAA Division I,Patriot League
2329,2018,ncaawbb,NCAA Division I,Patriot League
2352,2018,ncaawbb,NCAA Division I,Patriot League
2426,2018,ncaawbb,NCAA Division I,Patriot League
2,2018,ncaawbb,NCAA Division I,Southeastern Conference
8,2018,ncaawbb,NCAA Division I,Southeastern Conference
57,2018,ncaawbb,NCAA Division I,Southeastern Conference
61,2018,ncaawbb,NCAA Division I,Southeastern Conference
96,2018,ncaawbb,NCAA Division I,Southeastern Conference
99,2018,ncaawbb,NCAA Division I,Southeastern Conference
142,2018,ncaawbb,NCAA Division I,Southeastern Conference
145,2018,ncaawbb,NCAA Division I,Southeastern Conference
238,2018,ncaawbb,NCAA Division I,Southeastern Conference
245,2018,ncaawbb,NCAA Division I,Southeastern Conference
333,2018,ncaawbb,NCAA Division I,Southeastern Conference
344,2018,ncaawbb,NCAA Division I,Southeastern Conference
2579,2018,ncaawbb,NCAA Division I,Southeastern Conference
2633,2018,ncaawbb,NCAA Division I,Southeastern Conference
231,2018,ncaawbb,NCAA Division I,Southern Conference
236,2018,ncaawbb,NCAA Division I,Southern Conference
2193,2018,ncaawbb,NCAA Division I,Southern Conference
2382,2018,ncaawbb,NCAA Division I,Southern Conference
2430,2018,ncaawbb,NCAA Division I,Southern Conference
2535,2018,ncaawbb,NCAA Division I,Southern Conference
2717,2018,ncaawbb,NCAA Division I,Southern Conference
2747,2018,ncaawbb,NCAA Division I,Southern Conference
357,2018,ncaawbb,NCAA Division I,Southland Conference
2000,2018,ncaawbb,NCAA Division I,Southland Conference
2110,2018,ncaawbb,NCAA Division I,Southland Conference
2277,2018,ncaawbb,NCAA Division I,Southland Conference
2320,2018,ncaawbb,NCAA Division I,Southland Conference
2377,2018,ncaawbb,NCAA Division I,Southland Conference
2443,2018,ncaawbb,NCAA Division I,Southland Conference
2447,2018,ncaawbb,NCAA Division I,Southland Conference
2466,2018,ncaawbb,NCAA Division I,Southland Conference
2534,2018,ncaawbb,NCAA Division I,Southland Conference
2545,2018,ncaawbb,NCAA Division I,Southland Conference
2617,2018,ncaawbb,NCAA Division I,Southland Conference
2916,2018,ncaawbb,NCAA Division I,Southland Conference
2010,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2011,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2016,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2029,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2296,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2400,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2504,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2582,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2640,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2755,2018,ncaawbb,NCAA Division I,Southwestern Athletic Conference
198,2018,ncaawbb,NCAA Division I,Summit League
233,2018,ncaawbb,NCAA Division I,Summit League
2172,2018,ncaawbb,NCAA Division I,Summit League
2437,2018,ncaawbb,NCAA Division I,Summit League
2449,2018,ncaawbb,NCAA Division I,Summit League
2571,2018,ncaawbb,NCAA Division I,Summit League
2710,2018,ncaawbb,NCAA Division I,Summit League
2870,2018,ncaawbb,NCAA Division I,Summit League
6,2018,ncaawbb,NCAA Division I,Sun Belt Conference
250,2018,ncaawbb,NCAA Division I,Sun Belt Conference
290,2018,ncaawbb,NCAA Division I,Sun Belt Conference
309,2018,ncaawbb,NCAA Division I,Sun Belt Conference
324,2018,ncaawbb,NCAA Division I,Sun Belt Conference
326,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2026,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2031,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2032,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2247,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2433,2018,ncaawbb,NCAA Division I,Sun Belt Conference
2653,2018,ncaawbb,NCAA Division I,Sun Belt Conference
140,2018,ncaawbb,NCAA Division I,United Athletic Conference
166,2018,ncaawbb,NCAA Division I,United Athletic Conference
292,2018,ncaawbb,NCAA Division I,United Athletic Conference
2130,2018,ncaawbb,NCAA Division I,United Athletic Conference
2253,2018,ncaawbb,NCAA Division I,United Athletic Conference
2547,2018,ncaawbb,NCAA Division I,United Athletic Conference
2934,2018,ncaawbb,NCAA Division I,United Athletic Conference
3084,2018,ncaawbb,NCAA Division I,United Athletic Conference
252,2018,ncaawbb,NCAA Division I,West Coast Conference
279,2018,ncaawbb,NCAA Division I,West Coast Conference
301,2018,ncaawbb,NCAA Division I,West Coast Conference
2250,2018,ncaawbb,NCAA Division I,West Coast Conference
2351,2018,ncaawbb,NCAA Division I,West Coast Conference
2492,2018,ncaawbb,NCAA Division I,West Coast Conference
2501,2018,ncaawbb,NCAA Division I,West Coast Conference
2539,2018,ncaawbb,NCAA Division I,West Coast Conference
2541,2018,ncaawbb,NCAA Division I,West Coast Conference
2608,2018,ncaawbb,NCAA Division I,West Coast Conference
42,2019,ncaawbb,NCAA Division I,America East Conference
160,2019,ncaawbb,NCAA Division I,America East Conference
261,2019,ncaawbb,NCAA Division I,America East Conference
311,2019,ncaawbb,NCAA Division I,America East Conference
399,2019,ncaawbb,NCAA Division I,America East Conference
2066,2019,ncaawbb,NCAA Division I,America East Conference
2349,2019,ncaawbb,NCAA Division I,America East Conference
2378,2019,ncaawbb,NCAA Division I,America East Conference
2619,2019,ncaawbb,NCAA Division I,America East Conference
41,2019,ncaawbb,NCAA Division I,American Conference
58,2019,ncaawbb,NCAA Division I,American Conference
151,2019,ncaawbb,NCAA Division I,American Conference
202,2019,ncaawbb,NCAA Division I,American Conference
218,2019,ncaawbb,NCAA Division I,American Conference
235,2019,ncaawbb,NCAA Division I,American Conference
248,2019,ncaawbb,NCAA Division I,American Conference
2116,2019,ncaawbb,NCAA Division I,American Conference
2132,2019,ncaawbb,NCAA Division I,American Conference
2567,2019,ncaawbb,NCAA Division I,American Conference
2655,2019,ncaawbb,NCAA Division I,American Conference
2724,2019,ncaawbb,NCAA Division I,American Conference
45,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
113,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
139,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
179,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
227,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
257,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2166,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2168,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2184,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2230,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2244,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2325,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2603,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
2670,2019,ncaawbb,NCAA Division I,Atlantic 10 Conference
52,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
59,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
87,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
97,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
103,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
150,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
152,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
153,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
154,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
183,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
221,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
228,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
258,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
259,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
2390,2019,ncaawbb,NCAA Division I,Atlantic Coast Conference
56,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
288,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
294,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
338,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
526,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
2335,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
2453,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
2454,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
2885,2019,ncaawbb,NCAA Division I,Atlantic Sun Conference
66,2019,ncaawbb,NCAA Division I,Big 12 Conference
197,2019,ncaawbb,NCAA Division I,Big 12 Conference
201,2019,ncaawbb,NCAA Division I,Big 12 Conference
239,2019,ncaawbb,NCAA Division I,Big 12 Conference
251,2019,ncaawbb,NCAA Division I,Big 12 Conference
277,2019,ncaawbb,NCAA Division I,Big 12 Conference
2305,2019,ncaawbb,NCAA Division I,Big 12 Conference
2306,2019,ncaawbb,NCAA Division I,Big 12 Conference
2628,2019,ncaawbb,NCAA Division I,Big 12 Conference
2641,2019,ncaawbb,NCAA Division I,Big 12 Conference
46,2019,ncaawbb,NCAA Division I,Big East Conference
156,2019,ncaawbb,NCAA Division I,Big East Conference
222,2019,ncaawbb,NCAA Division I,Big East Conference
269,2019,ncaawbb,NCAA Division I,Big East Conference
305,2019,ncaawbb,NCAA Division I,Big East Conference
2086,2019,ncaawbb,NCAA Division I,Big East Conference
2507,2019,ncaawbb,NCAA Division I,Big East Conference
2550,2019,ncaawbb,NCAA Division I,Big East Conference
2599,2019,ncaawbb,NCAA Division I,Big East Conference
2752,2019,ncaawbb,NCAA Division I,Big East Conference
16,2019,ncaawbb,NCAA Division I,Big Sky Conference
70,2019,ncaawbb,NCAA Division I,Big Sky Conference
147,2019,ncaawbb,NCAA Division I,Big Sky Conference
149,2019,ncaawbb,NCAA Division I,Big Sky Conference
253,2019,ncaawbb,NCAA Division I,Big Sky Conference
304,2019,ncaawbb,NCAA Division I,Big Sky Conference
331,2019,ncaawbb,NCAA Division I,Big Sky Conference
2458,2019,ncaawbb,NCAA Division I,Big Sky Conference
2464,2019,ncaawbb,NCAA Division I,Big Sky Conference
2502,2019,ncaawbb,NCAA Division I,Big Sky Conference
2692,2019,ncaawbb,NCAA Division I,Big Sky Conference
2097,2019,ncaawbb,NCAA Division I,Big South Conference
2127,2019,ncaawbb,NCAA Division I,Big South Conference
2241,2019,ncaawbb,NCAA Division I,Big South Conference
2261,2019,ncaawbb,NCAA Division I,Big South Conference
2272,2019,ncaawbb,NCAA Division I,Big South Conference
2344,2019,ncaawbb,NCAA Division I,Big South Conference
2427,2019,ncaawbb,NCAA Division I,Big South Conference
2506,2019,ncaawbb,NCAA Division I,Big South Conference
2515,2019,ncaawbb,NCAA Division I,Big South Conference
2737,2019,ncaawbb,NCAA Division I,Big South Conference
2908,2019,ncaawbb,NCAA Division I,Big South Conference
77,2019,ncaawbb,NCAA Division I,Big Ten Conference
84,2019,ncaawbb,NCAA Division I,Big Ten Conference
120,2019,ncaawbb,NCAA Division I,Big Ten Conference
127,2019,ncaawbb,NCAA Division I,Big Ten Conference
130,2019,ncaawbb,NCAA Division I,Big Ten Conference
135,2019,ncaawbb,NCAA Division I,Big Ten Conference
158,2019,ncaawbb,NCAA Division I,Big Ten Conference
164,2019,ncaawbb,NCAA Division I,Big Ten Conference
194,2019,ncaawbb,NCAA Division I,Big Ten Conference
213,2019,ncaawbb,NCAA Division I,Big Ten Conference
275,2019,ncaawbb,NCAA Division I,Big Ten Conference
356,2019,ncaawbb,NCAA Division I,Big Ten Conference
2294,2019,ncaawbb,NCAA Division I,Big Ten Conference
2509,2019,ncaawbb,NCAA Division I,Big Ten Conference
